id;latitud;longitud;distancia_metros_sol
2656;40,41205379;-3,719839096;1484,38
2657;40,41205379;-3,719839096;1484,38
2658;40,4030791;-3,703037;1542,14
2659;40,4739157;-3,5779335;12372,63
2660;40,3863326;-3,7069611;3416,13
2661;40,47137515;-3,626106152;8919,33
2662;40,47273505;-3,579198495;12213,67
2663;40,4575814;-3,5879745;10772,78
2664;40,4533512;-3,584808599;10832,43
2665;40,93385315;-3,470540168;60743,15
2666;40,47367886;-3,58005173;12205,38
2667;40,4745094;-3,5780906;12395,13
2668;40,4575814;-3,5879745;10772,78
2669;40,42738037;-3,698072733;1248,97
2670;40,45193804;-3,604114064;9269,93
2671;40,42738037;-3,698072733;1248,97
2672;40,4575814;-3,5879745;10772,78
2673;40,3863326;-3,7069611;3416,13
2674;40,4575814;-3,5879745;10772,78
2675;40,45193804;-3,604114064;9269,93
2676;40,4752426;-3,5768618;12526,24
2677;40,4717784;-3,584302237;11788,37
2678;40,45139665;-3,59476643;9970,26
2679;40,4663363;-3,5941078;10765,9
2680;40,4717784;-3,584302237;11788,37
2681;40,47387143;-3,575941489;12515,23
2682;40,42738037;-3,698072733;1248,97
2683;40,4622841;-3,5946532;10502,88
2684;40,4754516;-3,57806389;12451,42
2685;40,47317863;-3,58413611;11881,51
2686;40,4557724;-3,586609332;10795,88
2687;40,46957538;-3,585947627;11543,46
2688;40,46739881;-3,587470719;11310,7
2689;40,46359197;-3,5908751;10853,13
2690;40,46789415;-3,590419214;11122,66
2691;40,45999179;-3,581311784;11396,91
2692;40,47181132;-3,582951759;11888,2
2693;40,46379504;-3,583878814;11387,04
2694;40,45447554;-3,59014599;10463,96
2695;40,4516371;-3,5829674;10908,39
2696;40,45873773;-3,585009843;11054,41
2697;40,45852421;-3,595394614;10252,91
2698;40,4717784;-3,584302237;11788,37
2699;40,45873773;-3,585009843;11054,41
2700;40,45342626;-3,589186806;10492,87
2701;40,47153825;-3,57844783;12201,76
2702;40,4717784;-3,584302237;11788,37
2703;40,4733999;-3,5756314;12511,52
2704;40,46155977;-3,579212343;11631,58
2705;40,47072449;-3,58519178;11663,56
2706;40,47087116;-3,587940814;11472,96
2707;40,46739881;-3,587470719;11310,7
2708;40,45236593;-3,590372969;10355
2709;40,47087116;-3,587940814;11472,96
2710;40,47347733;-3,579241556;12252,63
2711;40,4577966;-3,591578855;10506,96
2712;40,4737401;-3,576377357;12476,04
2713;40,4737863;-3,5763596;12479,93
2714;40,4737863;-3,5763596;12479,93
2715;40,47334397;-3,580544753;12150,45
2716;40,47334397;-3,580544753;12150,45
2717;40,46739881;-3,587470719;11310,7
2718;40,47238239;-3,57883878;12220,1
2719;40,4575814;-3,5879745;10772,78
2720;40,46644908;-3,589267038;11126,39
2721;40,47508998;-3,576181308;12566,82
2722;40,46229165;-3,585714989;11172,75
2723;40,47334397;-3,580544753;12150,45
2724;40,47334397;-3,580544753;12150,45
2725;40,47508998;-3,576181308;12566,82
2726;40,46789415;-3,590419214;11122,66
2727;40,47317863;-3,58413611;11881,51
2728;40,4508082;-3,5816335;10982,18
2729;40,4533512;-3,584808599;10832,43
2730;40,46522451;-3,587593407;11183,77
2731;40,46522451;-3,587593407;11183,77
2732;40,4662558;-3,593702;10790,9
2733;40,47058406;-3,579290224;12087,34
2734;40,4717784;-3,584302237;11788,37
2735;40,4706343;-3,5949286;10958,82
2736;40,47137515;-3,626106152;8919,33
2737;40,47284624;-3,582553204;11976,41
2738;40,47407548;-3,588649067;11612,73
2739;40,45852421;-3,595394614;10252,91
2740;40,47137515;-3,626106152;8919,33
2741;40,46739881;-3,587470719;11310,7
2742;40,47440265;-3,580687195;12201,29
2743;40,46575886;-3,587703821;11204,21
2744;40,4748333;-3,5939185;11289,9
2745;40,45814906;-3,591636801;10519,53
2746;40,45781142;-3,599145138;9934,16
2747;40,4575814;-3,5879745;10772,78
2748;40,4575814;-3,5879745;10772,78
2749;40,47137515;-3,626106152;8919,33
2750;40,4575814;-3,5879745;10772,78
2751;40,4575814;-3,5879745;10772,78
2752;40,47317863;-3,58413611;11881,51
2753;40,46789415;-3,590419214;11122,66
2754;40,46575886;-3,587703821;11204,21
2755;40,4336258;-3,6857059;2390,83
2756;40,4333241;-3,6841316;2452,04
2757;40,4333241;-3,6841316;2452,04
2758;40,4333241;-3,6841316;2452,04
2759;40,4333241;-3,6841316;2452,04
2760;40,42702676;-3,683968916;1999,38
2761;40,4333241;-3,6841316;2452,04
2762;40,43400136;-3,684497531;2488,32
2763;40,4333241;-3,6841316;2452,04
2764;40,4333241;-3,6841316;2452,04
2765;40,4361663;-3,6849151;2655,23
2766;40,4346731;-3,6802214;2788,83
2767;40,42702676;-3,683968916;1999,38
2768;40,4333241;-3,6841316;2452,04
2769;40,4333241;-3,6841316;2452,04
2770;40,4333241;-3,6841316;2452,04
2771;40,4333241;-3,6841316;2452,04
2772;40,4333241;-3,6841316;2452,04
2773;40,4333241;-3,6841316;2452,04
2774;40,4333241;-3,6841316;2452,04
2775;40,43667668;-3,679266218;3005,17
2776;40,4333241;-3,6841316;2452,04
2777;40,4283596;-3,6826412;2176,35
2778;40,4333241;-3,6841316;2452,04
2779;40,4333241;-3,6841316;2452,04
2780;40,4333241;-3,6841316;2452,04
2781;40,4333241;-3,6841316;2452,04
2782;40,4333241;-3,6841316;2452,04
2783;40,4333241;-3,6841316;2452,04
2784;40,4333241;-3,6841316;2452,04
2785;40,43388852;-3,682058369;2617,63
2786;40,4333241;-3,6841316;2452,04
2787;40,42792454;-3,687377781;1832,82
2788;40,43378746;-3,68146015;2645,06
2789;40,43312014;-3,680869699;2629,28
2790;40,43616567;-3,683426464;2731,81
2791;40,4333241;-3,6841316;2452,04
2792;40,4333241;-3,6841316;2452,04
2793;40,43312014;-3,680869699;2629,28
2794;40,42702676;-3,683968916;1999,38
2795;40,4333241;-3,6841316;2452,04
2796;40,4333241;-3,6841316;2452,04
2797;40,4333241;-3,6841316;2452,04
2798;40,43312014;-3,680869699;2629,28
2799;40,43525925;-3,683284266;2661,43
2800;40,4333241;-3,6841316;2452,04
2801;40,4333241;-3,6841316;2452,04
2802;40,4333241;-3,6841316;2452,04
2803;40,4333241;-3,6841316;2452,04
2804;40,4333241;-3,6841316;2452,04
2805;40,4333241;-3,6841316;2452,04
2806;40,43378746;-3,68146015;2645,06
2807;40,4355566;-3,6794568;2904,14
2808;40,4541789;-3,6893577;4310,55
2809;40,43378746;-3,68146015;2645,06
2810;40,43525925;-3,683284266;2661,43
2811;40,4333241;-3,6841316;2452,04
2812;40,4333241;-3,6841316;2452,04
2813;40,43312014;-3,680869699;2629,28
2814;40,4333241;-3,6841316;2452,04
2815;40,4333241;-3,6841316;2452,04
2816;40,43616567;-3,683426464;2731,81
2817;40,4333241;-3,6841316;2452,04
2818;40,43388852;-3,682058369;2617,63
2819;40,4333241;-3,6841316;2452,04
2820;40,42997938;-3,677177599;2659,92
2821;40,43312014;-3,680869699;2629,28
2822;40,4333241;-3,6841316;2452,04
2823;40,42997938;-3,677177599;2659,92
2824;40,43312014;-3,680869699;2629,28
2825;40,4333241;-3,6841316;2452,04
2826;40,43501607;-3,684840042;2557,33
2827;40,4333241;-3,6841316;2452,04
2828;40,44508288;-3,678398995;3783,27
2829;40,4333241;-3,6841316;2452,04
2830;40,4333241;-3,6841316;2452,04
2831;40,4333241;-3,6841316;2452,04
2832;40,43312014;-3,680869699;2629,28
2833;40,4333241;-3,6841316;2452,04
2834;40,43312014;-3,680869699;2629,28
2835;40,43312014;-3,680869699;2629,28
2836;40,42997938;-3,677177599;2659,92
2837;40,42997938;-3,677177599;2659,92
2838;40,4333241;-3,6841316;2452,04
2839;40,4333241;-3,6841316;2452,04
2840;40,4333241;-3,6841316;2452,04
2841;40,4333241;-3,6841316;2452,04
2842;40,4333241;-3,6841316;2452,04
2843;40,4333241;-3,6841316;2452,04
2844;40,43312014;-3,680869699;2629,28
2845;40,43400136;-3,684497531;2488,32
2846;40,43667668;-3,679266218;3005,17
2847;40,42702676;-3,683968916;1999,38
2848;40,43400136;-3,684497531;2488,32
2849;40,42785702;-3,686202008;1903,4
2850;40,4333387;-3,6852449;2391,21
2851;40,42997938;-3,677177599;2659,92
2852;40,42785702;-3,686202008;1903,4
2853;40,43288133;-3,683161659;2472,22
2854;40,43501607;-3,684840042;2557,33
2855;40,434535;-3,6835291;2586,72
2856;40,4333241;-3,6841316;2452,04
2857;40,43312014;-3,680869699;2629,28
2858;40,4333241;-3,6841316;2452,04
2859;40,43616567;-3,683426464;2731,81
2860;40,4333241;-3,6841316;2452,04
2861;40,42785702;-3,686202008;1903,4
2862;40,4333241;-3,6841316;2452,04
2863;40,43525925;-3,683284266;2661,43
2864;40,44508288;-3,678398995;3783,27
2865;40,42785702;-3,686202008;1903,4
2866;40,43312014;-3,680869699;2629,28
2867;40,43312014;-3,680869699;2629,28
2868;40,44508288;-3,678398995;3783,27
2869;40,4333241;-3,6841316;2452,04
2870;40,43312014;-3,680869699;2629,28
2871;40,43667668;-3,679266218;3005,17
2872;40,42785702;-3,686202008;1903,4
2873;40,43312014;-3,680869699;2629,28
2874;40,43378746;-3,68146015;2645,06
2875;40,44508288;-3,678398995;3783,27
2876;40,42702676;-3,683968916;1999,38
2877;40,4333241;-3,6841316;2452,04
2878;40,4355547;-3,6807495;2828,31
2879;40,43312014;-3,680869699;2629,28
2880;40,43400136;-3,684497531;2488,32
2881;40,43312014;-3,680869699;2629,28
2882;40,42702676;-3,683968916;1999,38
2883;40,4369122;-3,6804454;2957,49
2884;40,43312014;-3,680869699;2629,28
2885;40,4333241;-3,6841316;2452,04
2886;40,43378746;-3,68146015;2645,06
2887;40,4304776;-3,6845576;2200,6
2888;40,42792454;-3,687377781;1832,82
2889;40,4300585;-3,680192;2455,14
2890;40,43388852;-3,682058369;2617,63
2891;40,436986;-3,6833155;2809,46
2892;40,4333241;-3,6841316;2452,04
2893;40,4363551;-3,6804798;2909,32
2894;40,43312014;-3,680869699;2629,28
2895;40,4333241;-3,6841316;2452,04
2896;40,4333241;-3,6841316;2452,04
2897;40,42997938;-3,677177599;2659,92
2898;40,4333241;-3,6841316;2452,04
2899;40,4333241;-3,6841316;2452,04
2900;40,4333241;-3,6841316;2452,04
2901;40,43312014;-3,680869699;2629,28
2902;40,43378746;-3,68146015;2645,06
2903;40,43388852;-3,682058369;2617,63
2904;40,4345061;-3,6795568;2815,99
2905;40,44508288;-3,678398995;3783,27
2906;40,43312014;-3,680869699;2629,28
2907;40,43312014;-3,680869699;2629,28
2908;40,43388852;-3,682058369;2617,63
2909;40,4333241;-3,6841316;2452,04
2910;40,4345061;-3,6795568;2815,99
2911;40,4369122;-3,6804454;2957,49
2912;40,4319549;-3,6869592;2180,04
2913;40,42997938;-3,677177599;2659,92
2914;40,42785702;-3,686202008;1903,4
2915;40,43312014;-3,680869699;2629,28
2916;40,43776782;-3,684129027;2838,53
2917;40,4371443;-3,683303;2824,09
2918;40,4333241;-3,6841316;2452,04
2919;40,42785702;-3,686202008;1903,4
2920;40,4333241;-3,6841316;2452,04
2921;40,43388852;-3,682058369;2617,63
2922;40,4333241;-3,6841316;2452,04
2923;40,42785702;-3,686202008;1903,4
2924;40,44508288;-3,678398995;3783,27
2925;40,43312014;-3,680869699;2629,28
2926;40,43501607;-3,684840042;2557,33
2927;40,43312014;-3,680869699;2629,28
2928;40,4333241;-3,6841316;2452,04
2929;40,40436305;-3,614407485;7673,7
2930;40,4333241;-3,6841316;2452,04
2931;40,4333241;-3,6841316;2452,04
2932;40,4333241;-3,6841316;2452,04
2933;40,42785702;-3,686202008;1903,4
2934;40,4333241;-3,6841316;2452,04
2935;40,4333241;-3,6841316;2452,04
2936;40,4333241;-3,6841316;2452,04
2937;40,4371383;-3,6807213;2961,13
2938;40,431337;-3,6803613;2531,03
2939;40,4363551;-3,6804798;2909,32
2940;40,4333241;-3,6841316;2452,04
2941;40,4333241;-3,6841316;2452,04
2942;40,43312014;-3,680869699;2629,28
2943;40,43388852;-3,682058369;2617,63
2944;40,44508288;-3,678398995;3783,27
2945;40,43312014;-3,680869699;2629,28
2946;40,42746421;-3,689920249;1641,6
2947;40,4349888;-3,681349;2747,69
2948;40,43312014;-3,680869699;2629,28
2949;40,42997938;-3,677177599;2659,92
2950;40,43400136;-3,684497531;2488,32
2951;40,43278976;-3,686729846;2264,04
2952;40,44508288;-3,678398995;3783,27
2953;40,43400136;-3,684497531;2488,32
2954;40,4333241;-3,6841316;2452,04
2955;40,43312014;-3,680869699;2629,28
2956;40,43312014;-3,680869699;2629,28
2957;40,4333241;-3,6841316;2452,04
2958;40,43312014;-3,680869699;2629,28
2959;40,43388852;-3,682058369;2617,63
2960;40,43312014;-3,680869699;2629,28
2961;40,43529833;-3,685409046;2552,85
2962;40,43776782;-3,684129027;2838,53
2963;40,4351777;-3,6851682;2554,49
2964;40,42895484;-3,680551898;2359,13
2965;40,44508288;-3,678398995;3783,27
2966;40,4363551;-3,6804798;2909,32
2967;40,4369122;-3,6804454;2957,49
2968;40,4333241;-3,6841316;2452,04
2969;40,43288133;-3,683161659;2472,22
2970;40,43667668;-3,679266218;3005,17
2971;40,4333241;-3,6841316;2452,04
2972;40,42792454;-3,687377781;1832,82
2973;40,4333241;-3,6841316;2452,04
2974;40,43378746;-3,68146015;2645,06
2975;40,43312014;-3,680869699;2629,28
2976;40,4333241;-3,6841316;2452,04
2977;40,4333241;-3,6841316;2452,04
2978;40,4333241;-3,6841316;2452,04
2979;40,43378746;-3,68146015;2645,06
2980;40,4333241;-3,6841316;2452,04
2981;40,4333241;-3,6841316;2452,04
2982;40,4333241;-3,6841316;2452,04
2983;40,4333241;-3,6841316;2452,04
2984;40,42785702;-3,686202008;1903,4
2985;40,43582405;-3,679622939;2915,63
2986;40,4333241;-3,6841316;2452,04
2987;40,42792454;-3,687377781;1832,82
2988;40,43400136;-3,684497531;2488,32
2989;40,4333241;-3,6841316;2452,04
2990;40,43312014;-3,680869699;2629,28
2991;40,42702676;-3,683968916;1999,38
2992;40,4312177;-3,6856481;2192,99
2993;40,4369122;-3,6804454;2957,49
2994;40,4363551;-3,6804798;2909,32
2995;40,43378746;-3,68146015;2645,06
2996;40,4333241;-3,6841316;2452,04
2997;40,4333241;-3,6841316;2452,04
2998;40,40436305;-3,614407485;7673,7
2999;40,43525925;-3,683284266;2661,43
3000;40,4333241;-3,6841316;2452,04
3001;40,40436305;-3,614407485;7673,7
3002;40,42997938;-3,677177599;2659,92
3003;40,4333241;-3,6841316;2452,04
3004;40,43278976;-3,686729846;2264,04
3005;40,43400136;-3,684497531;2488,32
3006;40,4333241;-3,6841316;2452,04
3007;40,43501607;-3,684840042;2557,33
3008;40,44217876;-3,685908114;3177,64
3009;40,42997938;-3,677177599;2659,92
3010;40,43776782;-3,684129027;2838,53
3011;40,4333241;-3,6841316;2452,04
3012;40,4333241;-3,6841316;2452,04
3013;40,44508288;-3,678398995;3783,27
3014;40,4333241;-3,6841316;2452,04
3015;40,4333241;-3,6841316;2452,04
3016;40,4333241;-3,6841316;2452,04
3017;40,43312014;-3,680869699;2629,28
3018;40,43400136;-3,684497531;2488,32
3019;40,4333241;-3,6841316;2452,04
3020;40,4333241;-3,6841316;2452,04
3021;40,43312014;-3,680869699;2629,28
3022;40,44508288;-3,678398995;3783,27
3023;40,4333241;-3,6841316;2452,04
3024;40,43312014;-3,680869699;2629,28
3025;40,43781106;-3,688220576;2657,51
3026;40,42785702;-3,686202008;1903,4
3027;40,42997938;-3,677177599;2659,92
3028;40,4333241;-3,6841316;2452,04
3029;40,43388852;-3,682058369;2617,63
3030;40,4333241;-3,6841316;2452,04
3031;40,43388852;-3,682058369;2617,63
3032;40,4333241;-3,6841316;2452,04
3033;40,42792454;-3,687377781;1832,82
3034;40,43278976;-3,686729846;2264,04
3035;40,4333241;-3,6841316;2452,04
3036;40,4348285;-3,6780597;2932,8
3037;40,4371383;-3,6807213;2961,13
3038;40,4333241;-3,6841316;2452,04
3039;40,4333241;-3,6841316;2452,04
3040;40,4333241;-3,6841316;2452,04
3041;40,4333241;-3,6841316;2452,04
3042;40,4333241;-3,6841316;2452,04
3043;40,43388852;-3,682058369;2617,63
3044;40,43312014;-3,680869699;2629,28
3045;40,4343461;-3,6795784;2802,36
3046;40,4375173;-3,6880792;2634,96
3047;40,43312014;-3,680869699;2629,28
3048;40,42895484;-3,680551898;2359,13
3049;40,4333241;-3,6841316;2452,04
3050;40,44508288;-3,678398995;3783,27
3051;40,4333241;-3,6841316;2452,04
3052;40,4333241;-3,6841316;2452,04
3053;40,4333241;-3,6841316;2452,04
3054;40,43278976;-3,686729846;2264,04
3055;40,43525925;-3,683284266;2661,43
3056;40,42895484;-3,680551898;2359,13
3057;40,43312014;-3,680869699;2629,28
3058;40,43400136;-3,684497531;2488,32
3059;40,43312014;-3,680869699;2629,28
3060;40,4333241;-3,6841316;2452,04
3061;40,43312014;-3,680869699;2629,28
3062;40,4333241;-3,6841316;2452,04
3063;40,4359999;-3,6814171;2827,01
3064;40,4333241;-3,6841316;2452,04
3065;40,4333241;-3,6841316;2452,04
3066;40,4310244;-3,6834672;2309,59
3067;40,43388852;-3,682058369;2617,63
3068;40,43154105;-3,683238984;2362,91
3069;40,43525925;-3,683284266;2661,43
3070;40,43667668;-3,679266218;3005,17
3071;40,44508288;-3,678398995;3783,27
3072;40,43312014;-3,680869699;2629,28
3073;40,43525925;-3,683284266;2661,43
3074;40,42702676;-3,683968916;1999,38
3075;40,43312014;-3,680869699;2629,28
3076;40,43388852;-3,682058369;2617,63
3077;40,4372536;-3,6804304;2986,92
3078;40,43400136;-3,684497531;2488,32
3079;40,4333241;-3,6841316;2452,04
3080;40,4333241;-3,6841316;2452,04
3081;40,4333241;-3,6841316;2452,04
3082;40,4323807;-3,6833556;2421,02
3083;40,4333241;-3,6841316;2452,04
3084;40,4333241;-3,6841316;2452,04
3085;40,4333241;-3,6841316;2452,04
3086;40,4333241;-3,6841316;2452,04
3087;40,43388852;-3,682058369;2617,63
3088;40,43312014;-3,680869699;2629,28
3089;40,43400136;-3,684497531;2488,32
3090;40,42785702;-3,686202008;1903,4
3091;40,4333241;-3,6841316;2452,04
3092;40,4333241;-3,6841316;2452,04
3093;40,4333241;-3,6841316;2452,04
3094;40,4333241;-3,6841316;2452,04
3095;40,4333241;-3,6841316;2452,04
3096;40,43378746;-3,68146015;2645,06
3097;40,4348831;-3,686361;2467,81
3098;40,4333241;-3,6841316;2452,04
3099;40,43312014;-3,680869699;2629,28
3100;40,42702676;-3,683968916;1999,38
3101;40,43501607;-3,684840042;2557,33
3102;40,4333241;-3,6841316;2452,04
3103;40,43616567;-3,683426464;2731,81
3104;40,43501607;-3,684840042;2557,33
3105;40,42792454;-3,687377781;1832,82
3106;40,43776782;-3,684129027;2838,53
3107;40,4333241;-3,6841316;2452,04
3108;40,42702676;-3,683968916;1999,38
3109;40,43776782;-3,684129027;2838,53
3110;40,42997938;-3,677177599;2659,92
3111;40,43278976;-3,686729846;2264,04
3112;40,4333241;-3,6841316;2452,04
3113;40,43378746;-3,68146015;2645,06
3114;40,43388852;-3,682058369;2617,63
3115;40,4333241;-3,6841316;2452,04
3116;40,4333241;-3,6841316;2452,04
3117;40,40436305;-3,614407485;7673,7
3118;40,4333241;-3,6841316;2452,04
3119;40,4333241;-3,6841316;2452,04
3120;40,43501607;-3,684840042;2557,33
3121;40,43154105;-3,683238984;2362,91
3122;40,43388852;-3,682058369;2617,63
3123;40,4333241;-3,6841316;2452,04
3124;40,4333241;-3,6841316;2452,04
3125;40,4333241;-3,6841316;2452,04
3126;40,4333241;-3,6841316;2452,04
3127;40,4333241;-3,6841316;2452,04
3128;40,43312014;-3,680869699;2629,28
3129;40,42785702;-3,686202008;1903,4
3130;40,43312014;-3,680869699;2629,28
3131;40,43680242;-3,687704186;2582,56
3132;40,43388852;-3,682058369;2617,63
3133;40,43574334;-3,687921165;2472,76
3134;40,43574334;-3,687921165;2472,76
3135;40,4333241;-3,6841316;2452,04
3136;40,43312014;-3,680869699;2629,28
3137;40,43312014;-3,680869699;2629,28
3138;40,43616567;-3,683426464;2731,81
3139;40,42792454;-3,687377781;1832,82
3140;40,43400136;-3,684497531;2488,32
3141;40,4333241;-3,6841316;2452,04
3142;40,4333241;-3,6841316;2452,04
3143;40,4333241;-3,6841316;2452,04
3144;40,4333241;-3,6841316;2452,04
3145;40,43312014;-3,680869699;2629,28
3146;40,4333241;-3,6841316;2452,04
3147;40,43312014;-3,680869699;2629,28
3148;40,43501607;-3,684840042;2557,33
3149;40,4333241;-3,6841316;2452,04
3150;40,43312014;-3,680869699;2629,28
3151;40,43781106;-3,688220576;2657,51
3152;40,42997938;-3,677177599;2659,92
3153;40,42702676;-3,683968916;1999,38
3154;40,43388852;-3,682058369;2617,63
3155;40,42792454;-3,687377781;1832,82
3156;40,43501607;-3,684840042;2557,33
3157;40,42997938;-3,677177599;2659,92
3158;40,43278976;-3,686729846;2264,04
3159;40,4246953;-3,6667827;3227,52
3160;40,5662903;-4,2851497;51912,27
3161;40,424977;-3,6636998;3487,6
3162;40,42581813;-3,670831276;2938,21
3163;40,43643785;-3,685702785;2640,96
3164;40,42597015;-3,663456578;3537,22
3165;40,43643785;-3,685702785;2640,96
3166;40,4291359;-3,66446101;3573,85
3167;40,42279171;-3,665925336;3248,66
3168;40,424977;-3,6636998;3487,6
3169;40,41292276;-3,669775188;2891,95
3170;40,42629479;-3,683267648;2005,42
3171;40,42279171;-3,665925336;3248,66
3172;40,424977;-3,6636998;3487,6
3173;40,42279171;-3,665925336;3248,66
3174;40,42929641;-3,6662467;3441,56
3175;40,42717731;-3,661925112;3700,73
3176;40,424977;-3,6636998;3487,6
3177;40,424977;-3,6636998;3487,6
3178;40,424977;-3,6636998;3487,6
3179;40,5662396;-4,2859016;51970,73
3180;40,4219995;-3,665045148;3305,59
3181;40,4287328;-3,661889727;3760,3
3182;40,42629479;-3,683267648;2005,42
3183;40,4261467;-3,668183877;3161,83
3184;40,4246953;-3,6667827;3227,52
3185;40,424977;-3,6636998;3487,6
3186;40,42867015;-3,663162185;3657,04
3187;40,42629479;-3,683267648;2005,42
3188;40,41292276;-3,669775188;2891,95
3189;40,42629479;-3,683267648;2005,42
3190;40,42581813;-3,670831276;2938,21
3191;40,424977;-3,6636998;3487,6
3192;40,4246953;-3,6667827;3227,52
3193;40,44793582;-3,602061604;9253,32
3194;40,42717731;-3,661925112;3700,73
3195;40,423736;-3,664365962;3399,85
3196;40,42473305;-3,666198903;3276,27
3197;40,41292276;-3,669775188;2891,95
3198;40,43643785;-3,685702785;2640,96
3199;40,423736;-3,664365962;3399,85
3200;40,423736;-3,664365962;3399,85
3201;40,424977;-3,6636998;3487,6
3202;40,42629479;-3,683267648;2005,42
3203;40,424977;-3,6636998;3487,6
3204;40,5662396;-4,2859016;51970,73
3205;40,424977;-3,6636998;3487,6
3206;40,4256221;-3,663337394;3536,14
3207;40,4256221;-3,663337394;3536,14
3208;40,4277584;-3,6679512;3242,55
3209;40,424977;-3,6636998;3487,6
3210;40,424977;-3,6636998;3487,6
3211;40,424977;-3,6636998;3487,6
3212;40,42581813;-3,670831276;2938,21
3213;40,42581813;-3,670831276;2938,21
3214;40,424977;-3,6636998;3487,6
3215;40,41292276;-3,669775188;2891,95
3216;40,43643785;-3,685702785;2640,96
3217;40,4284438;-3,663956568;3585,25
3218;40,424977;-3,6636998;3487,6
3219;40,424977;-3,6636998;3487,6
3220;40,42581813;-3,670831276;2938,21
3221;40,42500628;-3,665428178;3347,24
3222;40,44793582;-3,602061604;9253,32
3223;40,4274148;-3,662157895;3690,23
3224;40,43643785;-3,685702785;2640,96
3225;40,4264621;-3,665427594;3394,21
3226;40,42575977;-3,662386932;3617,73
3227;40,42717731;-3,661925112;3700,73
3228;40,42710535;-3,665968774;3373,97
3229;40,4246953;-3,6667827;3227,52
3230;40,42546667;-3,666782265;3251,49
3231;40,4219995;-3,665045148;3305,59
3232;40,4219995;-3,665045148;3305,59
3233;40,42867015;-3,663162185;3657,04
3234;40,5662396;-4,2859016;51970,73
3235;40,41292276;-3,669775188;2891,95
3236;40,42738212;-3,666032853;3379,3
3237;40,42738212;-3,666032853;3379,3
3238;40,42738212;-3,666032853;3379,3
3239;40,424977;-3,6636998;3487,6
3240;40,40508589;-3,661938093;3759,65
3241;40,4263686;-3,667847354;3196,8
3242;40,424977;-3,6636998;3487,6
3243;40,424977;-3,6636998;3487,6
3244;40,424977;-3,6636998;3487,6
3245;40,424977;-3,6636998;3487,6
3246;40,42651281;-3,665854903;3361,64
3247;40,42581813;-3,670831276;2938,21
3248;40,424977;-3,6636998;3487,6
3249;40,424977;-3,6636998;3487,6
3250;40,42628491;-3,664054842;3498,91
3251;40,42500628;-3,665428178;3347,24
3252;40,42629479;-3,683267648;2005,42
3253;40,4259437;-3,665012856;3410,23
3254;40,424977;-3,6636998;3487,6
3255;40,424977;-3,6636998;3487,6
3256;40,424977;-3,6636998;3487,6
3257;40,424977;-3,6636998;3487,6
3258;40,424977;-3,6636998;3487,6
3259;40,43643785;-3,685702785;2640,96
3260;40,42738212;-3,666032853;3379,3
3261;40,44793582;-3,602061604;9253,32
3262;40,42473305;-3,666198903;3276,27
3263;40,4246501;-3,6668034;3224,49
3264;40,4233424;-3,6764961;2396,12
3265;40,4221107;-3,6773771;2286,84
3266;40,43235067;-3,678020393;2756,06
3267;40,42192795;-3,673053676;2638,35
3268;40,46097548;-3,679880146;5289,3
3269;40,4246991;-3,6762001;2468,61
3270;40,42629479;-3,683267648;2005,42
3271;40,46097548;-3,679880146;5289,3
3272;40,4246991;-3,6762001;2468,61
3273;40,4246991;-3,6762001;2468,61
3274;40,46097548;-3,679880146;5289,3
3275;40,4246991;-3,6762001;2468,61
3276;40,46097548;-3,679880146;5289,3
3277;40,42854646;-3,672296293;2941,53
3278;40,42256619;-3,678854399;2179,99
3279;40,4255577;-3,673355042;2727,62
3280;40,42772403;-3,684351056;2017,75
3281;40,4246991;-3,6762001;2468,61
3282;40,4246991;-3,6762001;2468,61
3283;40,4246991;-3,6762001;2468,61
3284;40,4246991;-3,6762001;2468,61
3285;40,46097548;-3,679880146;5289,3
3286;40,43643785;-3,685702785;2640,96
3287;40,43235067;-3,678020393;2756,06
3288;40,4246991;-3,6762001;2468,61
3289;40,4246991;-3,6762001;2468,61
3290;40,43643785;-3,685702785;2640,96
3291;40,4246991;-3,6762001;2468,61
3292;40,4246991;-3,6762001;2468,61
3293;40,46097548;-3,679880146;5289,3
3294;40,4246991;-3,6762001;2468,61
3295;40,4246991;-3,6762001;2468,61
3296;40,4246991;-3,6762001;2468,61
3297;40,4246991;-3,6762001;2468,61
3298;40,4246991;-3,6762001;2468,61
3299;40,42293063;-3,675871473;2433,75
3300;40,42629479;-3,683267648;2005,42
3301;40,4284608;-3,6719914;2960,61
3302;40,4246991;-3,6762001;2468,61
3303;40,42849953;-3,723720892;2138,76
3304;40,4246991;-3,6762001;2468,61
3305;40,4246991;-3,6762001;2468,61
3306;40,42629479;-3,683267648;2005,42
3307;40,4246991;-3,6762001;2468,61
3308;40,42772403;-3,684351056;2017,75
3309;40,44508288;-3,678398995;3783,27
3310;40,4246991;-3,6762001;2468,61
3311;40,4246991;-3,6762001;2468,61
3312;40,4246991;-3,6762001;2468,61
3313;40,4246991;-3,6762001;2468,61
3314;40,4246991;-3,6762001;2468,61
3315;40,42629479;-3,683267648;2005,42
3316;40,46097548;-3,679880146;5289,3
3317;40,42604684;-3,675603943;2571,17
3318;40,4246991;-3,6762001;2468,61
3319;40,4246991;-3,6762001;2468,61
3320;40,42718823;-3,673117749;2814,78
3321;40,46097548;-3,679880146;5289,3
3322;40,4246991;-3,6762001;2468,61
