id;latitud;longitud
1;40,43276288;-3,701040333
2;40,4388709;-3,6934291
3;40,44707075;-3,703195999
4;40,4336632;-3,6942857
5;40,42315928;-3,718206567
6;40,4336632;-3,6942857
7;40,4347638;-3,7083155
8;40,43277095;-3,701034132
9;40,4336632;-3,6942857
10;40,42315928;-3,718206567
11;40,43296355;-3,691283008
12;40,4349358;-3,7147092
13;40,43852501;-3,701437129
14;40,4336632;-3,6942857
15;40,43630188;-3,711186847
16;40,42315928;-3,718206567
17;40,43243409;-3,693364755
18;40,42315928;-3,718206567
19;40,43050399;-3,690767176
20;40,4336632;-3,6942857
21;40,42640189;-3,69331608
22;40,42883904;-3,69283545
23;40,4288171;-3,6920625
24;40,4330613;-3,7010182
25;40,43175953;-3,712333175
26;40,4336632;-3,6942857
27;40,4336632;-3,6942857
28;40,43050399;-3,690767176
29;40,43945381;-3,696142952
30;40,4331414;-3,6981508
31;40,4330613;-3,7010182
32;40,42315928;-3,718206567
33;40,4336632;-3,6942857
34;40,4327091;-3,696121397
35;40,42981171;-3,623382805
36;40,4431893;-3,7108233
37;40,4359994;-3,7052328
38;40,42315928;-3,718206567
39;40,4336632;-3,6942857
40;40,4336632;-3,6942857
41;40,4288171;-3,6920625
42;40,4349358;-3,7147092
43;40,42315928;-3,718206567
44;40,43276288;-3,701040333
45;40,44623324;-3,693511674
46;40,43309965;-3,715950006
47;40,4336632;-3,6942857
48;40,4364524;-3,6963197
49;40,42315928;-3,718206567
50;40,4351123;-3,705672239
51;40,42941469;-3,69866161
52;40,4305398;-3,7056806
53;40,4336632;-3,6942857
54;40,4376551;-3,713123775
55;40,43666974;-3,696328664
56;40,43649952;-3,700937885
57;40,43666974;-3,696328664
58;40,43243409;-3,693364755
59;40,44660365;-3,692189199
60;40,4461072;-3,6909899
61;40,42315928;-3,718206567
62;40,4336632;-3,6942857
63;40,43538515;-3,713144204
64;40,44623324;-3,693511674
65;40,44600117;-3,713494044
66;40,43665205;-3,696417971
67;40,43542954;-3,714333004
68;40,43277095;-3,701034132
69;40,44660365;-3,692189199
70;40,42315928;-3,718206567
71;40,43304104;-3,699581983
72;40,4336632;-3,6942857
73;40,4334731;-3,69213965
74;40,4336632;-3,6942857
75;40,42315928;-3,718206567
76;40,4368575;-3,701605
77;40,4368575;-3,701605
78;40,4368575;-3,701605
79;40,4347638;-3,7083155
80;40,4389621;-3,705302
81;40,4334359;-3,7024953
82;40,4336632;-3,6942857
83;40,43168103;-3,702101257
84;40,43624068;-3,710118446
85;40,4375959;-3,7104879
86;40,4336632;-3,6942857
87;40,43485649;-3,703643221
88;40,43276288;-3,701040333
89;40,4293019;-3,7031526
90;40,42315928;-3,718206567
91;40,4331314;-3,6969593
92;40,42315928;-3,718206567
93;40,43484947;-3,715516139
94;40,4445857;-3,703224921
95;40,4368575;-3,701605
96;40,4349358;-3,7147092
97;40,43276288;-3,701040333
98;40,42315928;-3,718206567
99;40,43907795;-3,715083375
100;40,4280227;-3,6955996
101;40,4330613;-3,7010182
102;40,4337331;-3,690383242
103;40,4302235;-3,6964522
104;40,42315928;-3,718206567
105;40,4330613;-3,7010182
106;40,42315928;-3,718206567
107;40,4347638;-3,7083155
108;40,42315928;-3,718206567
109;40,4292388;-3,70393449
110;40,44300322;-3,698522239
111;40,42971685;-3,69906178
112;40,42315928;-3,718206567
113;40,4347638;-3,7083155
114;40,4461072;-3,6909899
115;40,4292388;-3,70393449
116;40,4268284;-3,6937173
117;40,42935418;-3,700595374
118;40,42315928;-3,718206567
119;40,4310262;-3,701144988
120;40,4347638;-3,7083155
121;40,4431893;-3,7108233
122;40,43551899;-3,716623365
123;40,4336632;-3,6942857
124;40,4336632;-3,6942857
125;40,43070484;-3,69480057
126;40,42315928;-3,718206567
127;40,4339302;-3,694919284
128;40,4339302;-3,694919284
129;40,42315928;-3,718206567
130;40,46249107;-3,682314368
131;40,44024116;-3,701005923
132;40,4326248;-3,708794589
133;40,4327091;-3,696121397
134;40,42315928;-3,718206567
135;40,44041345;-3,6966524
136;40,4336632;-3,6942857
137;40,43542954;-3,714333004
138;40,4310262;-3,701144988
139;40,43276288;-3,701040333
140;40,42315928;-3,718206567
141;40,4336632;-3,6942857
142;40,439479;-3,7079031
143;40,43551899;-3,716623365
144;40,43852501;-3,701437129
145;40,4292388;-3,70393449
146;40,43243409;-3,693364755
147;40,4363315;-3,7026306
148;40,43243409;-3,693364755
149;40,42941469;-3,69866161
150;40,44660365;-3,692189199
151;40,4336632;-3,6942857
152;40,43624068;-3,710118446
153;40,43575273;-3,698605805
154;40,44499978;-3,709112057
155;40,4330613;-3,7010182
156;40,4431893;-3,7108233
157;40,4389621;-3,705302
158;40,44247501;-3,69900861
159;40,44112726;-3,6960617
160;40,42315928;-3,718206567
161;40,43168103;-3,702101257
162;40,44009364;-3,706433925
163;40,4292388;-3,70393449
164;40,43274127;-3,711624666
165;40,44009364;-3,706433925
166;40,44247501;-3,69900861
167;40,44830297;-3,705209943
168;40,43274127;-3,711624666
169;40,4292388;-3,70393449
170;40,44024116;-3,701005923
171;40,43397766;-3,693557197
172;40,43577165;-3,704948857
173;40,44499978;-3,709112057
174;40,4376551;-3,713123775
175;40,4386397;-3,7081597
176;40,43945381;-3,696142952
177;40,43876862;-3,707343161
178;40,44499978;-3,709112057
179;40,43243409;-3,693364755
180;40,4361882;-3,7076218
181;40,44458045;-3,701361941
182;40,4363621;-3,6991715
183;40,43050399;-3,690767176
184;40,43339955;-3,714314051
185;40,43624068;-3,710118446
186;40,4336632;-3,6942857
187;40,4336632;-3,6942857
188;40,4336632;-3,6942857
189;40,4336632;-3,6942857
190;40,42315928;-3,718206567
191;40,44009364;-3,706433925
192;40,4330613;-3,7010182
193;40,4336632;-3,6942857
194;40,42315928;-3,718206567
195;40,42315928;-3,718206567
196;40,44429798;-3,700534517
197;40,4336632;-3,6942857
198;40,4310262;-3,701144988
199;40,4388179;-3,6961424
200;40,42889333;-3,694348456
201;40,4431893;-3,7108233
202;40,42315928;-3,718206567
203;40,434998;-3,7047127
204;40,43852501;-3,701437129
205;40,42315928;-3,718206567
206;40,4363553;-3,7108614
207;40,4330613;-3,7010182
208;40,43665205;-3,696417971
209;40,43626351;-3,691244449
210;40,43649952;-3,700937885
211;40,4288171;-3,6920625
212;40,44112726;-3,6960617
213;40,44579187;-3,706162393
214;40,4323503;-3,702685716
215;40,43542954;-3,714333004
216;40,43243409;-3,693364755
217;40,43551899;-3,716623365
218;40,4336632;-3,6942857
219;40,43279915;-3,697355131
220;40,4351123;-3,705672239
221;40,4292388;-3,70393449
222;40,43074387;-3,70305998
223;40,4356854;-3,699375978
224;40,43173292;-3,702788584
225;40,43575273;-3,698605805
226;40,4370481;-3,7021798
227;40,43666294;-3,697946682
228;40,43907795;-3,715083375
229;40,4405476;-3,695901307
230;40,44623324;-3,693511674
231;40,4292388;-3,70393449
232;40,44600117;-3,713494044
233;40,43175953;-3,712333175
234;40,43542954;-3,714333004
235;40,4389621;-3,705302
236;40,44416147;-3,699921404
237;40,4351123;-3,705672239
238;40,43538515;-3,713144204
239;40,42315928;-3,718206567
240;40,4312925;-3,6942101
241;40,43575273;-3,698605805
242;40,43666294;-3,697946682
243;40,43907795;-3,715083375
244;40,44660365;-3,692189199
245;40,4349358;-3,7147092
246;40,43844623;-3,699785121
247;40,4326248;-3,708794589
248;40,44112726;-3,6960617
249;40,44189808;-3,718664603
250;40,4376551;-3,713123775
251;40,43753645;-3,698632918
252;40,43168103;-3,702101257
253;40,4349358;-3,7147092
254;40,4310262;-3,701144988
255;40,43276288;-3,701040333
256;40,43274127;-3,711624666
257;40,43070484;-3,69480057
258;40,4336632;-3,6942857
259;40,44024116;-3,701005923
260;40,43822337;-3,717798029
261;40,4330613;-3,7010182
262;40,4405476;-3,695901307
263;40,44830297;-3,705209943
264;40,42889333;-3,694348456
265;40,44024116;-3,701005923
266;40,43109387;-3,709694302
267;40,42814306;-3,692569917
268;40,42992925;-3,694393509
269;40,44499978;-3,709112057
270;40,44416147;-3,699921404
271;40,44501359;-3,717138513
272;40,44024116;-3,701005923
273;40,43000277;-3,697690571
274;40,43753645;-3,698632918
275;40,4342655;-3,7123424
276;40,44024116;-3,701005923
277;40,43484947;-3,715516139
278;40,44300322;-3,698522239
279;40,43822337;-3,717798029
280;40,43243409;-3,693364755
281;40,4301994;-3,6927714
282;40,43246703;-3,717519525
283;40,4423982;-3,69746209
284;40,43380259;-3,70420351
285;40,4380069;-3,716186832
286;40,4336632;-3,6942857
287;40,4303977;-3,7103348
288;40,4349358;-3,7147092
289;40,44660365;-3,692189199
290;40,44660365;-3,692189199
291;40,43276288;-3,701040333
292;40,43624068;-3,710118446
293;40,42954525;-3,699706132
294;40,4334118;-3,704980954
295;40,43624068;-3,710118446
296;40,43945381;-3,696142952
297;40,44830297;-3,705209943
298;40,430386;-3,701892108
299;40,44600117;-3,713494044
300;40,43519982;-3,7068364
301;40,436544;-3,7024617
302;40,43276288;-3,701040333
303;40,428132;-3,6907537
304;40,43508698;-3,6939818
305;40,43626351;-3,691244449
306;40,4339302;-3,694919284
307;40,4357719;-3,70052
308;40,42315928;-3,718206567
309;40,43243409;-3,693364755
310;40,4330613;-3,7010182
311;40,44024116;-3,701005923
312;40,42736788;-3,692989449
313;40,4389621;-3,705302
314;40,43057973;-3,691038747
315;40,44660365;-3,692189199
316;40,44185775;-3,70005787
317;40,43575273;-3,698605805
318;40,43666294;-3,697946682
319;40,43274127;-3,711624666
320;40,43551899;-3,716623365
321;40,4357719;-3,70052
322;40,4368784;-3,7018224
323;40,4373794;-3,7131022
324;40,4336632;-3,6942857
325;40,43276288;-3,701040333
326;40,43649952;-3,700937885
327;40,43309965;-3,715950006
328;40,4407762;-3,7128498
329;40,4435639;-3,700839459
330;40,4310262;-3,701144988
331;40,44429798;-3,700534517
332;40,43666974;-3,696328664
333;40,46249107;-3,682314368
334;40,43376236;-3,699111149
335;40,44024116;-3,701005923
336;40,44501359;-3,717138513
337;40,4336632;-3,6942857
338;40,43243409;-3,693364755
339;40,44429798;-3,700534517
340;40,44300322;-3,698522239
341;40,4431893;-3,7108233
342;40,43542954;-3,714333004
343;40,4389621;-3,705302
344;40,43538515;-3,713144204
345;40,43032695;-3,700979627
346;40,4307447;-3,698101006
347;40,4336632;-3,6942857
348;40,44830297;-3,705209943
349;40,43276288;-3,701040333
350;40,4218831;-3,700964217
351;40,43413206;-3,71128878
352;40,42889333;-3,694348456
353;40,4356854;-3,699375978
354;40,4389621;-3,705302
355;40,4339102;-3,7024169
356;40,4389621;-3,705302
357;40,4336632;-3,6942857
358;40,42315928;-3,718206567
359;40,430386;-3,701892108
360;40,4343997;-3,7179095
361;40,42315928;-3,718206567
362;40,4389621;-3,705302
363;40,43630188;-3,711186847
364;40,4329059;-3,6928882
365;40,43243409;-3,693364755
366;40,42640189;-3,69331608
367;40,43575273;-3,698605805
368;40,44499978;-3,709112057
369;40,44499978;-3,709112057
370;40,43945381;-3,696142952
371;40,43945381;-3,696142952
372;40,4349358;-3,7147092
373;40,4349358;-3,7147092
374;40,4327091;-3,696121397
375;40,43279915;-3,697355131
376;40,42315928;-3,718206567
377;40,43413206;-3,71128878
378;40,43945381;-3,696142952
379;40,43945381;-3,696142952
380;40,4427157;-3,7152139
381;40,44499978;-3,709112057
382;40,4347638;-3,7083155
383;40,4349358;-3,7147092
384;40,436301;-3,700038292
385;40,4315405;-3,7146747
386;40,43413206;-3,71128878
387;40,43108821;-3,701817097
388;40,43747878;-3,698649799
389;40,42315928;-3,718206567
390;40,44499978;-3,709112057
391;40,4461072;-3,6909899
392;40,43852501;-3,701437129
393;40,43907795;-3,715083375
394;40,4389621;-3,705302
395;40,43542954;-3,714333004
396;40,43626351;-3,691244449
397;40,43413206;-3,71128878
398;40,43508698;-3,6939818
399;40,43626351;-3,691244449
400;40,4389621;-3,705302
401;40,43050399;-3,690767176
402;40,44660365;-3,692189199
403;40,43380259;-3,70420351
404;40,44499978;-3,709112057
405;40,4423982;-3,69746209
406;40,4310262;-3,701144988
407;40,4431893;-3,7108233
408;40,4310262;-3,701144988
409;40,4307447;-3,698101006
410;40,42246451;-3,707699303
411;40,4326248;-3,708794589
412;40,43309965;-3,715950006
413;40,4389621;-3,705302
414;40,43551899;-3,716623365
415;40,43907795;-3,715083375
416;40,43508698;-3,6939818
417;40,4368784;-3,7018224
418;40,4343166;-3,701282728
419;40,4298146;-3,707558961
420;40,4323835;-3,7146186
421;40,4310262;-3,701144988
422;40,4389621;-3,705302
423;40,43666974;-3,696328664
424;40,44623324;-3,693511674
425;40,4349358;-3,7147092
426;40,4336632;-3,6942857
427;40,4389621;-3,705302
428;40,4336632;-3,6942857
429;40,44024116;-3,701005923
430;40,43000277;-3,697690571
431;40,43844623;-3,699785121
432;40,43945381;-3,696142952
433;40,4347638;-3,7083155
434;40,43844623;-3,699785121
435;40,43945381;-3,696142952
436;40,4423982;-3,69746209
437;40,4328148;-3,7098453
438;40,4390387;-3,6992008
439;40,4431893;-3,7108233
440;40,4429212;-3,701008646
441;40,43050399;-3,690767176
442;40,4389621;-3,705302
443;40,42315928;-3,718206567
444;40,4336632;-3,6942857
445;40,4328318;-3,7038247
446;40,4389621;-3,705302
447;40,43945381;-3,696142952
448;40,44024116;-3,701005923
449;40,4389621;-3,705302
450;40,4393173;-3,7156031
451;40,44024116;-3,701005923
452;40,4389621;-3,705302
453;40,43050399;-3,690767176
454;40,4341481;-3,7168718
455;40,43276288;-3,701040333
456;40,4458169;-3,7032506
457;40,42315928;-3,718206567
458;40,43624068;-3,710118446
459;40,44501359;-3,717138513
460;40,4353554;-3,7123659
461;40,44660365;-3,692189199
462;40,44499978;-3,709112057
463;40,4336632;-3,6942857
464;40,4431893;-3,7108233
465;40,4349358;-3,7147092
466;40,44592335;-3,700944364
467;40,42315928;-3,718206567
468;40,436301;-3,700038292
469;40,4349358;-3,7147092
470;40,43551899;-3,716623365
471;40,43699261;-3,702546584
472;40,4458416;-3,6916991
473;40,4389621;-3,705302
474;40,44005667;-3,714034841
475;40,44024116;-3,701005923
476;40,42315928;-3,718206567
477;40,4389621;-3,705302
478;40,43274127;-3,711624666
479;40,44009364;-3,706433925
480;40,435392;-3,714847306
481;40,43551899;-3,716623365
482;40,4423982;-3,69746209
483;40,44429798;-3,700534517
484;40,4292388;-3,70393449
485;40,4307372;-3,7051894
486;40,4349358;-3,7147092
487;40,43753645;-3,698632918
488;40,4349358;-3,7147092
489;40,4323503;-3,702685716
490;40,4336632;-3,6942857
491;40,43309965;-3,715950006
492;40,4322526;-3,7143842
493;40,4407215;-3,7139075
494;40,43173043;-3,694637616
495;40,4330613;-3,7010182
496;40,4350606;-3,7005123
497;40,4361827;-3,7180083
498;40,4349358;-3,7147092
499;40,4423982;-3,69746209
500;40,43276288;-3,701040333
501;40,4336632;-3,6942857
502;40,44416147;-3,699921404
503;40,42315928;-3,718206567
504;40,4336632;-3,6942857
505;40,43630188;-3,711186847
506;40,4281232;-3,692085
507;40,43852501;-3,701437129
508;40,43413206;-3,71128878
509;40,43666974;-3,696328664
510;40,42315928;-3,718206567
511;40,43852501;-3,701437129
512;40,43519982;-3,7068364
513;40,4328113;-3,6993978
514;40,4292388;-3,70393449
515;40,43907795;-3,715083375
516;40,43413206;-3,71128878
517;40,42866767;-3,697127775
518;40,43649952;-3,700937885
519;40,4336632;-3,6942857
520;40,43551899;-3,716623365
521;40,4415308;-3,6955205
522;40,44247501;-3,69900861
523;40,43551899;-3,716623365
524;40,4267515;-3,6924031
525;40,43484947;-3,715516139
526;40,42820131;-3,704972517
527;40,4345185;-3,7162706
528;40,43945381;-3,696142952
529;40,43175953;-3,712333175
530;40,44376601;-3,714143463
531;40,43274127;-3,711624666
532;40,43852501;-3,701437129
533;40,4323503;-3,702685716
534;40,44376601;-3,714143463
535;40,42865395;-3,700696723
536;40,4339302;-3,694919284
537;40,44247501;-3,69900861
538;40,43175953;-3,712333175
539;40,43175953;-3,712333175
540;40,4349358;-3,7147092
541;40,4307447;-3,698101006
542;40,4372385;-3,7024563
543;40,4408172;-3,7156518
544;40,4408172;-3,7156518
545;40,5064887;-4,232898
546;40,43480772;-3,713775366
547;40,44499978;-3,709112057
548;40,44499978;-3,709112057
549;40,44376601;-3,714143463
550;40,43624068;-3,710118446
551;40,435392;-3,714847306
552;40,4334731;-3,69213965
553;40,4431893;-3,7108233
554;40,4336632;-3,6942857
555;40,42315928;-3,718206567
556;40,4376551;-3,713123775
557;40,48932943;-3,966575523
558;40,435392;-3,714847306
559;40,43508698;-3,6939818
560;40,4281232;-3,692085
561;40,43397766;-3,693557197
562;40,42570565;-3,712659739
563;40,44024116;-3,701005923
564;40,44499978;-3,709112057
565;40,4336632;-3,6942857
566;40,4389621;-3,705302
567;40,4349358;-3,7147092
568;40,4349358;-3,7147092
569;40,4380899;-3,6999172
570;40,5064887;-4,232898
571;40,4423982;-3,69746209
572;40,4423982;-3,69746209
573;40,43598866;-3,703359087
574;40,4423982;-3,69746209
575;40,4380899;-3,6999172
576;40,4380899;-3,6999172
577;40,43666974;-3,696328664
578;40,43538515;-3,713144204
579;40,44499978;-3,709112057
580;40,43551899;-3,716623365
581;40,44185775;-3,70005787
582;40,43666294;-3,697946682
583;40,43666294;-3,697946682
584;40,44185775;-3,70005787
585;40,4298146;-3,707558961
586;40,44009364;-3,706433925
587;40,4431893;-3,7108233
588;40,43611101;-3,698602359
589;40,42315928;-3,718206567
590;40,44416147;-3,699921404
591;40,43484947;-3,715516139
592;40,4326418;-3,6990675
593;40,44623324;-3,693511674
594;40,43538515;-3,713144204
595;40,4336632;-3,6942857
596;40,43508698;-3,6939818
597;40,43243409;-3,693364755
598;40,4431893;-3,7108233
599;40,43538515;-3,713144204
600;40,4349358;-3,7147092
601;40,42315928;-3,718206567
602;40,43575273;-3,698605805
603;40,4389621;-3,705302
604;40,43243409;-3,693364755
605;40,43413206;-3,71128878
606;40,4327443;-3,7033977
607;40,4349358;-3,7147092
608;40,43575273;-3,698605805
609;40,4408172;-3,7156518
610;40,43243409;-3,693364755
611;40,42315928;-3,718206567
612;40,4336632;-3,6942857
613;40,43551899;-3,716623365
614;40,4396968;-3,6994173
615;40,44639435;-3,712288884
616;40,42889333;-3,694348456
617;40,44247501;-3,69900861
618;40,43309965;-3,715950006
619;40,42889333;-3,694348456
620;40,43611101;-3,698602359
621;40,43753645;-3,698632918
622;40,44024116;-3,701005923
623;40,43276288;-3,701040333
624;40,43551899;-3,716623365
625;40,44660365;-3,692189199
626;40,44660365;-3,692189199
627;40,4330613;-3,7010182
628;40,42640189;-3,69331608
629;40,4334118;-3,704980954
630;40,42935418;-3,700595374
631;40,4339302;-3,694919284
632;40,4310262;-3,701144988
633;40,4307447;-3,698101006
634;40,4376551;-3,713123775
635;40,4370503;-3,7136338
636;40,46249107;-3,682314368
637;40,44024116;-3,701005923
638;40,4364367;-3,7125232
639;40,44300322;-3,698522239
640;40,44024116;-3,701005923
641;40,43243409;-3,693364755
642;40,46249107;-3,682314368
643;40,4336632;-3,6942857
644;40,43551899;-3,716623365
645;40,43551899;-3,716623365
646;40,43000277;-3,697690571
647;40,43397766;-3,693557197
648;40,4349358;-3,7147092
649;40,4349358;-3,7147092
650;40,4389621;-3,705302
651;40,43316195;-3,697600833
652;40,439479;-3,7079031
653;40,46249107;-3,682314368
654;40,439479;-3,7079031
655;40,42883904;-3,69283545
656;40,4461072;-3,6909899
657;40,4431893;-3,7108233
658;40,44416147;-3,699921404
659;40,43276288;-3,701040333
660;40,43413206;-3,71128878
661;40,43913979;-3,715241667
662;40,42866767;-3,697127775
663;40,4327091;-3,696121397
664;40,42883904;-3,69283545
665;40,4380899;-3,6999172
666;40,43243409;-3,693364755
667;40,4389621;-3,705302
668;40,44185775;-3,70005787
669;40,43413206;-3,71128878
670;40,43413206;-3,71128878
671;40,4423982;-3,69746209
672;40,43276288;-3,701040333
673;40,44024116;-3,701005923
674;40,44024116;-3,701005923
675;40,43542954;-3,714333004
676;40,44600117;-3,713494044
677;40,43484947;-3,715516139
678;40,44024116;-3,701005923
679;40,43575273;-3,698605805
680;40,43000277;-3,697690571
681;40,43070484;-3,69480057
682;40,43666974;-3,696328664
683;40,435392;-3,714847306
684;40,43276288;-3,701040333
685;40,44499978;-3,709112057
686;40,44499978;-3,709112057
687;40,44499978;-3,709112057
688;40,44499978;-3,709112057
689;40,43666974;-3,696328664
690;40,44830297;-3,705209943
691;40,43276288;-3,701040333
692;40,4380899;-3,6999172
693;40,4380899;-3,6999172
694;40,4347638;-3,7083155
695;40,43575273;-3,698605805
696;40,4431893;-3,7108233
697;40,4349358;-3,7147092
698;40,4336632;-3,6942857
699;40,434998;-3,7047127
700;40,4336632;-3,6942857
701;40,44185831;-3,710998174
702;40,43666974;-3,696328664
703;40,43907795;-3,715083375
704;40,43413206;-3,71128878
705;40,43551899;-3,716623365
706;40,4431893;-3,7108233
707;40,43852501;-3,701437129
708;40,43276288;-3,701040333
709;40,44623324;-3,693511674
710;40,43070484;-3,69480057
711;40,4292388;-3,70393449
712;40,4431893;-3,7108233
713;40,4349358;-3,7147092
714;40,44024116;-3,701005923
715;40,4431893;-3,7108233
716;40,43173043;-3,694637616
717;40,4357332;-3,7031575
718;40,4461072;-3,6909899
719;40,4389621;-3,705302
720;40,43413206;-3,71128878
721;40,43551899;-3,716623365
722;40,43276288;-3,701040333
723;40,4288171;-3,6920625
724;40,44660365;-3,692189199
725;40,43945381;-3,696142952
726;40,43666294;-3,697946682
727;40,42315928;-3,718206567
728;40,4288171;-3,6920625
729;40,43413206;-3,71128878
730;40,44024116;-3,701005923
731;40,4423982;-3,69746209
732;40,43000277;-3,697690571
733;40,43508698;-3,6939818
734;40,4298146;-3,707558961
735;40,42746421;-3,689920249
736;40,43168103;-3,702101257
737;40,44499978;-3,709112057
738;40,4336632;-3,6942857
739;40,43907795;-3,715083375
740;40,44024116;-3,701005923
741;40,44024116;-3,701005923
742;40,42315928;-3,718206567
743;40,4324805;-3,704506
744;40,4389621;-3,705302
745;40,42315928;-3,718206567
746;40,43844623;-3,699785121
747;40,44499978;-3,709112057
748;40,4389621;-3,705302
749;40,43508698;-3,6939818
750;40,43243409;-3,693364755
751;40,43508698;-3,6939818
752;40,4336632;-3,6942857
753;40,4300031;-3,7007394
754;40,44499978;-3,709112057
755;40,4288171;-3,6920625
756;40,44024116;-3,701005923
757;40,43309965;-3,715950006
758;40,43551899;-3,716623365
759;40,4327091;-3,696121397
760;40,43243409;-3,693364755
761;40,4564203;-3,640206622
762;40,4564203;-3,640206622
763;40,4618893;-3,6433517
764;40,4751907;-3,66261
765;40,4653474;-3,6505036
766;40,4618893;-3,6433517
767;40,4724696;-3,6489613
768;40,4618893;-3,6433517
769;40,4792813;-3,6576306
770;40,4931887;-3,6564023
771;40,4725491;-3,6425515
772;40,4564203;-3,640206622
773;40,49022585;-3,658584634
774;40,47441293;-3,643351353
775;40,47482879;-3,646265983
776;40,4931887;-3,6564023
777;40,4618893;-3,6433517
778;40,4725491;-3,6425515
779;40,5069625;-3,6556001
780;40,5069625;-3,6556001
781;40,49497855;-3,619723971
782;40,48254551;-3,630016858
783;40,47461456;-3,66133044
784;40,4522376;-3,6141158
785;40,4564203;-3,640206622
786;40,4724696;-3,6489613
787;40,4724696;-3,6489613
788;40,4655629;-3,650517653
789;40,4886881;-3,6621349
790;40,4725491;-3,6425515
791;40,4564203;-3,640206622
792;40,4618893;-3,6433517
793;40,4564203;-3,640206622
794;40,46080141;-3,650805865
795;40,47377278;-3,654197774
796;40,47790347;-3,627667553
797;40,47193248;-3,653245681
798;40,4564203;-3,640206622
799;40,4878764;-3,6641765
800;40,4825543;-3,6334316
801;40,4818094;-3,6164188
802;40,4564203;-3,640206622
803;40,4564203;-3,640206622
804;40,4656681;-3,6342665
805;40,4534273;-3,6224037
806;40,3223572;-3,7385443
807;40,4848318;-3,6348449
808;40,45672616;-3,619416396
809;40,45653006;-3,647643301
810;40,48625235;-3,671224244
811;40,45348381;-3,622255127
812;40,4564203;-3,640206622
813;40,44601453;-3,671259904
814;40,498551;-3,6149035
815;40,4724696;-3,6489613
816;40,4931887;-3,6564023
817;40,4856736;-3,6476926
818;40,4931887;-3,6564023
819;40,4931887;-3,6564023
820;40,45764571;-3,635281273
821;40,4725491;-3,6425515
822;40,47407808;-3,660980976
823;40,46525108;-3,63327535
824;40,47514911;-3,65461147
825;40,45212008;-3,617190207
826;40,45222373;-3,608523948
827;40,4725491;-3,6425515
828;40,4872436;-3,661223
829;40,46472792;-3,633255071
830;40,45774442;-3,64511193
831;40,5062691;-3,6560818
832;40,2414192;-3,7062731
833;40,26927116;-3,750404971
834;40,44601453;-3,671259904
835;40,4792813;-3,6576306
836;40,46700291;-3,66133927
837;40,50035395;-3,654121672
838;40,4818094;-3,6164188
839;40,4418013;-3,67521693
840;40,4598447;-3,627862524
841;40,4621278;-3,6296056
842;40,4618893;-3,6433517
843;40,50035395;-3,654121672
844;40,4725491;-3,6425515
845;40,48549877;-3,667031652
846;40,47193248;-3,653245681
847;40,45506482;-3,614898376
848;40,4781644;-3,646803447
849;40,4877278;-3,666042226
850;40,45880977;-3,651682202
851;40,48748855;-3,66204321
852;40,46199669;-3,657196575
853;40,4755173;-3,6386543
854;40,4618893;-3,6433517
855;40,4564203;-3,640206622
856;40,4512551;-3,611712167
857;40,46080141;-3,650805865
858;40,49246677;-3,612701394
859;40,45706215;-3,644254828
860;40,4994407;-3,6576931
861;40,4931887;-3,6564023
862;40,4858467;-3,6503797
863;40,4720705;-3,65125
864;40,4735412;-3,636222399
865;40,46346017;-3,646345277
866;40,4676466;-3,6389021
867;40,49246677;-3,612701394
868;40,4564203;-3,640206622
869;40,4564203;-3,640206622
870;40,48625235;-3,671224244
871;40,4724696;-3,6489613
872;40,47389995;-3,649638128
873;40,45859035;-3,635211913
874;40,45203298;-3,615874595
875;40,49869738;-3,652159968
876;40,4931887;-3,6564023
877;40,48448244;-3,629689626
878;40,5058557;-3,652528522
879;40,45373737;-3,61907818
880;40,49246677;-3,612701394
881;40,49022585;-3,658584634
882;40,45414467;-3,612631229
883;40,99196714;-3,636527508
884;40,49603772;-3,65202501
885;40,45348381;-3,622255127
886;40,4512278;-3,6116945
887;40,4521621;-3,6421483
888;40,45764571;-3,635281273
889;40,45854809;-3,648456502
890;40,4591486;-3,6447473
891;40,4818094;-3,6164188
892;40,45575907;-3,619772714
893;40,45940109;-3,629814546
894;40,46840029;-3,652826909
895;40,45506482;-3,614898376
896;40,45348381;-3,622255127
897;40,46472792;-3,633255071
898;40,4764884;-3,6594029
899;40,48549877;-3,667031652
900;40,5615453;-3,621393934
901;40,49869738;-3,652159968
902;40,4656681;-3,6342665
903;40,48549877;-3,667031652
904;40,49461972;-3,612683893
905;40,49461972;-3,612683893
906;40,484607;-3,6518491
907;40,4621033;-3,6574935
908;40,45053496;-3,613702592
909;40,46046735;-3,648053141
910;40,46525108;-3,63327535
911;40,4931887;-3,6564023
912;40,48530901;-3,61617455
913;40,47486945;-3,637814999
914;40,45323483;-3,631179751
915;40,45203298;-3,615874595
916;40,49352268;-3,654601251
917;40,45280687;-3,61245357
918;40,46262095;-3,628086345
919;40,45373737;-3,61907818
920;40,49246677;-3,612701394
921;40,45774442;-3,64511193
922;40,4200754;-3,8181988
923;40,4200754;-3,8181988
924;40,4724696;-3,6489613
925;40,4725491;-3,6425515
926;40,457178;-3,6521383
927;40,4662213;-3,6352094
928;40,50130717;-3,651481163
929;40,4931887;-3,6564023
930;40,48993612;-3,606575663
931;40,4818094;-3,6164188
932;40,4818094;-3,6164188
933;40,4818094;-3,6164188
934;40,4564203;-3,640206622
935;40,45373737;-3,61907818
936;40,4818094;-3,6164188
